"MonitoringStation","EventId","Cruise","Program","Project","Agency","Source","Station","SampleDate","SampleTime","TotalDepth","UpperPycnocline","LowerPycnocline","Depth","Layer","SampleType","SampleReplicateType","Parameter","Qualifier","MeasureValue","Unit","Method","Lab","Problem","PrecisionPC","BiasPC","Details","Latitude","Longitude","TierLevel","Year"
"WQN0273",408414,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-02,"10:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",NA,"MG/L","L01 ","PADEP","NQ",NA,"","6.92 MG/L",39.94649,-76.36774,"T3",2012
"WQN0273",408415,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-03,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.42,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408416,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-04,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.01,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408417,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-05,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",NA,"MG/L","L01 ","PADEP","NQ",NA,"","9.17 MG/L",39.94649,-76.36774,"T3",2012
"WQN0273",408418,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-14,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.96,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408419,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-11-29,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.74,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408420,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-12-13,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",NA,"MG/L","L01 ","PADEP","NQ",NA,"","7.2 MG/L",39.94649,-76.36774,"T3",2012
"WQN0273",408421,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2012-12-31,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.23,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2012
"WQN0273",408422,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-01-14,"14:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.987,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408423,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-01-30,"13:30:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",8.035,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408424,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-01-31,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.143,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408425,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-02-01,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.851,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408426,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-02-14,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.249,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408427,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-02-28,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.139,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408428,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-03-13,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.49,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408429,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-04-01,"15:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.218,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408430,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-04-16,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.337,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408431,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-04-30,"15:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",6.31,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408432,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-05-14,"18:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.274,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408433,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-05-29,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.722,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408434,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-06-08,"10:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",5.686,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408435,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-06-09,"15:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.162,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408436,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-06-17,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.776,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408437,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-06-25,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",NA,"MG/L","L01 ","PADEP","NQ",NA,"","7.199 MG/L",39.94649,-76.36774,"T3",2013
"WQN0273",408438,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-07-16,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.721,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408439,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-08-01,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.517,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408440,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-08-19,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.936,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408441,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-08-29,"12:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",6.946,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408442,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-09-12,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.181,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",408443,"NTN013","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-09-24,"14:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.676,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411669,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-10-11,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.215,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411670,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-10-12,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.091,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411671,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-10-15,"15:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.715,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411672,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-10-31,"15:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.208,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411673,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-11-13,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.159,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411674,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-11-25,"12:30:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",8.304,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411675,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-12-07,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.766,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411676,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-12-08,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.376,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411677,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-12-16,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.19,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411678,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2013-12-30,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.153,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2013
"WQN0273",411679,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-01-13,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.014,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411680,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-01-30,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.877,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411681,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-02-11,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.142,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411682,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-02-24,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.12,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411683,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-03-11,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.672,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411684,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-03-13,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.977,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411685,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-03-14,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.98,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411686,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-03-27,"14:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.556,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411687,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-04-16,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.247,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411688,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-04-24,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.033,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411689,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-05-01,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.641,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411690,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-05-02,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.992,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411691,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-05-13,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.918,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411692,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-05-27,"10:30:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",8.11,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411693,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-06-17,"12:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",7.753,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411694,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-06-30,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.331,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411695,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-07-16,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.541,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411696,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-07-31,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.554,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411697,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-08-19,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.859,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411698,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-08-28,"11:30:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",7.256,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411699,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-09-15,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.679,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",411700,"NTN014","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-09-29,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.522,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415670,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-10-14,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.617,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415671,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-10-16,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.164,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415672,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-10-17,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.449,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415673,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-10-30,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.997,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415674,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-11-12,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.157,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415675,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-11-25,"09:30:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",7.16,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415676,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-12-08,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.891,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415677,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-12-09,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.313,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415678,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-12-15,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.912,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415679,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2014-12-29,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.884,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2014
"WQN0273",415680,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-01-15,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.355,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415681,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-01-29,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.991,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415682,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-02-18,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.529,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415683,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-02-25,"09:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",7.76,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415684,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-03-12,"11:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",4.542,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415685,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-03-31,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.375,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415686,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-04-15,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.888,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415687,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-04-21,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.792,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415688,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-04-22,"10:45:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.518,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415689,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-04-29,"09:45:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.518,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415690,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-05-14,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.027,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415691,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-05-26,"09:45:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.182,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415692,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-06-02,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.471,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415693,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-06-03,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.075,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415694,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-06-17,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.696,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415695,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-06-29,"10:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",4.146,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415696,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-07-16,"10:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.697,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415697,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-07-28,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",1.418,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415698,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-08-20,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.532,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415699,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-08-26,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.817,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415700,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-09-14,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.716,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415701,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-09-29,"09:45:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",6.456,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",415702,"NTN015","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-09-30,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.704,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",424099,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-10-12,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.954,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",424100,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-10-29,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.913,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",424101,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-10-30,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.831,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",424102,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-11-16,"10:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.909,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",424103,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-11-30,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.753,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",424104,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-12-15,"10:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.157,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2015
