"MonitoringStation","EventId","Cruise","Program","Project","Agency","Source","Station","SampleDate","SampleTime","TotalDepth","UpperPycnocline","LowerPycnocline","Depth","Layer","SampleType","SampleReplicateType","Parameter","Qualifier","MeasureValue","Unit","Method","Lab","Problem","PrecisionPC","BiasPC","Details","Latitude","Longitude","TierLevel","Year"
"WQN0273",424105,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2015-12-28,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.364,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2015
"WQN0273",424106,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-01-13,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.434,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424107,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-01-26,"10:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",7.286,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424108,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-02-04,"11:45:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.729,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424109,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-02-05,"09:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.344,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424110,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-02-06,"09:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.557,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424111,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-02-07,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.216,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424112,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-02-17,"10:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.171,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424113,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-02-25,"18:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.465,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424114,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-02-29,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.881,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424115,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-03-16,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.057,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424116,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-03-31,"15:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.1,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424117,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-04-13,"15:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.787,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424118,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-04-27,"14:30:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",5.853,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424119,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-05-10,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.924,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424120,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-05-31,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.243,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424121,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-06-15,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.913,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424122,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-06-30,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.177,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424123,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-07-13,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.935,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424124,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-07-28,"10:45:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",4.753,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424125,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-07-29,"12:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.604,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424126,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-08-16,"10:45:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.203,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424127,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-08-29,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.389,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424128,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-09-15,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.756,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424129,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-09-28,"13:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.953,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",424130,"NTN016","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-09-30,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.256,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",433844,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-10-12,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.307,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",433845,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-10-27,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.734,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",433846,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-11-09,"14:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.476,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",433847,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-12-20,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.923,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",433848,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2016-12-29,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.828,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2016
"WQN0273",433849,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-01-12,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.479,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433850,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-01-24,"08:45:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.413,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433851,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-01-25,"08:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.4,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433852,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-01-31,"09:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.957,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433853,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-02-08,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.985,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433854,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-02-23,"08:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.981,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433855,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-03-08,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.878,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433856,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-03-27,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.269,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433857,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-04-12,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.592,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433858,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-04-25,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.673,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433859,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-05-08,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.177,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433860,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-05-24,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.893,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433861,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-06-12,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.017,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433862,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-06-27,"07:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.59,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433863,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-07-10,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.34,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433864,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-07-15,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.846,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433865,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-07-24,"16:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.3,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433866,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-08-09,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.473,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433867,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-08-29,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.113,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433868,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-09-06,"15:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.354,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433869,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-09-11,"10:30:00",NA,NA,NA,0,"VH","HVIC","FS2","TN","",5.795,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",433870,"NTN017","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-09-26,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.282,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452234,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-10-09,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.536,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452235,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-10-26,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.397,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452236,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-10-30,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.759,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452237,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-10-31,"15:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.645,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452238,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-11-08,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.182,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452239,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-11-28,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.015,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452240,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-12-11,"10:15:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.425,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452241,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2017-12-27,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.575,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2017
"WQN0273",452242,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-01-15,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.33,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452243,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-01-29,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.67,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452244,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-02-08,"13:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.098,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452245,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-02-12,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.516,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452246,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-03-12,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.278,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452247,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-03-26,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.859,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452248,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-04-09,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.619,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452249,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-04-17,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.727,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452250,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-04-25,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.102,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452251,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-05-07,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.513,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452252,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-05-16,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.154,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452253,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-05-20,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.52,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452254,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-05-29,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.224,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452255,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-06-12,"10:30:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",4.951,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452256,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-06-26,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.615,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452257,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-07-09,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.236,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452258,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-07-30,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.302,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452259,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-08-04,"15:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.239,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452260,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-08-08,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.78,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452263,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-08-22,"19:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",3.238,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452264,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-08-23,"11:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.942,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452265,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-08-30,"10:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.664,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",452266,"NTN018","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-09-10,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.998,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",459560,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-10-08,"10:45:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.085,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",459561,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-10-29,"08:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.753,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",459562,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-11-07,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.066,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",459563,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-11-25,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.303,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",459564,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-11-27,"07:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",6.507,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",459565,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-12-10,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.31,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",459566,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2018-12-26,"09:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.972,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2018
"WQN0273",459567,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-01-07,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.711,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459568,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-01-25,"11:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.112,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459569,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-01-29,"09:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",8.016,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459570,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-02-11,"12:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.78,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459571,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-02-27,"09:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.434,"MG/L","L01 ","PADEP","QQ",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459572,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-03-07,"11:00:00",NA,NA,NA,0,"VH","HVIC","FS1","TN","",7.523,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459573,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-03-22,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",4.814,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459574,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-03-23,"12:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",5.584,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459575,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-03-26,"09:00:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.335,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459576,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-04-08,"10:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.186,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
"WQN0273",459577,"NTN019","NTWQM","NTN","PADEP","SRBC","WQN0273",2019-04-24,"14:30:00",NA,NA,NA,0,"VH","HVIC","S1","TN","",7.003,"MG/L","L01 ","PADEP","",NA,"","",39.94649,-76.36774,"T3",2019
